"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL61679";"";"None";"385.46";"0";"0.75";"11";"CCCCC[C@H](CC(=O)NO)C(=O)N[C@H]1CCCCN(CC(=O)OC)C1=O";"IC50";"'='";"129.0";"nM";"6.89";"";"";"UO_0000065";"17.87";"0.35";"6.14";"5.51";"0";"CHEMBL710976";"Inhibition of matrix metalloprotease-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130916";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"129.0"
"CHEMBL409536";"";"None";"392.44";"0";"2.93";"7";"O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL931878";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142320";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"100000.0"
"CHEMBL241694";"ETHISTERONE";"3.0";"312.45";"0";"3.88";"ETHISTERONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL35";"FUROSEMIDE";"4.0";"330.75";"0";"1.89";"FUROSEMIDE";"NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL306043";"GOLD SODIUM THIOMALATE";"2.0";"346.11";"None";"None";"GOLD SODIUM THIOMALATE";"";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL55";"PENTAMIDINE";"4.0";"340.43";"0";"2.88";"PENTAMIDINE";"N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1046";"AMINOCAPROIC ACID";"4.0";"131.18";"0";"0.59";"AMINOCAPROIC ACID";"NCCCCCC(=O)O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL2048504";"";"None";"320.34";"0";"1.92";"4";"O=C1CCC(O)(CCOC(=O)/C=C/c2ccc(O)c(O)c2)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2051212";"Inhibition of human recombinant MMP1 catalytic domain incubated for 20 mins by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046344";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";""
"CHEMBL450721";"";"None";"360.39";"0";"0.30";"3a";"COc1ccc(S(=O)(=O)N(CC(=O)O)[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'='";"235.0";"nM";"6.63";"";"";"UO_0000065";"18.39";"0.38";"6.33";"4.98";"0";"CHEMBL1010048";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151743";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"235.0"
"CHEMBL445717";"";"None";"593.73";"1";"2.71";"3, diastereomeric mixture";"O=C(CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1)NCCCCCNC(=O)OCc1ccccc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1008371";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"5000.0"
"CHEMBL387202";"";"None";"372.47";"0";"0.94";"7, diastereomeric mixture";"CN1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1008371";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"5000.0"
"CHEMBL521719";"";"None";"357.45";"0";"2.04";"11, diastereomeric mixture";"O=C(NO)[C@H]1CC2(CC[C@@H]1C(=O)N1CCN(c3ccccc3)CC1)CC2";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1008371";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"5000.0"
"CHEMBL496829";"";"None";"497.68";"0";"4.46";"19";"CC(C)c1cccc(C2CCN(C(=O)[C@H]3CC[C@H](CC(=O)N4CCCCC4)C[C@@H]3C(=O)NO)CC2)c1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1008371";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"5000.0"
"CHEMBL1082381";"";"None";"430.55";"0";"2.58";"1, SC-276";"C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1772894";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770058";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"5000.0"
"CHEMBL563679";"";"None";"466.56";"0";"4.36";"4e";"CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(/C=C/c2ccc(-c3ccccc3)cc2)cc1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"11.26";"0.22";"0.89";"5.47";"0";"CHEMBL813135";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158483";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5600.0"
"CHEMBL561038";"";"None";"380.42";"0";"2.32";"4f";"CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Oc2ccccc2)cc1";"IC50";"'='";"59000.0";"nM";"4.23";"";"";"UO_0000065";"11.12";"0.22";"1.91";"4.02";"0";"CHEMBL813135";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158483";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"59000.0"
"CHEMBL550548";"";"None";"547.07";"2";"5.45";"5";"CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccc(Cl)cc3)cc2)cc1";"IC50";"'='";"48000.0";"nM";"4.32";"";"";"UO_0000065";"7.89";"0.16";"-1.13";"4.11";"0";"CHEMBL813135";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158483";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"48000.0"
"CHEMBL508335";"";"None";"682.64";"1";"4.43";"3m";"CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)CC(C)C";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"11.02";"0.23";"3.09";"5.04";"0";"CHEMBL963050";"Inhibition of human recombinant pro-MMP1 by spectrofluorimeter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152126";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"30.0"
"CHEMBL1766916";"";"None";"470.50";"0";"2.21";"10d";"C[C@@H]1CN(S(=O)(=O)N[C@@]2(C(=O)O)[C@H](C)[C@@H]2c2ccccc2)CCN1c1cc(C(F)F)on1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1768096";"Inhibition of human recombinant MMP1 after 60 mins by fluorescence plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765003";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1767003";"";"None";"446.92";"0";"2.39";"11e";"C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1Cc2nc3cc(Cl)ccn3c2C1)C(=O)O";"IC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"12.15";"0.25";"3.04";"5.22";"0";"CHEMBL1768096";"Inhibition of human recombinant MMP1 after 60 mins by fluorescence plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765003";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"3.7"
"CHEMBL1795860";"";"None";"538.72";"2";"5.10";"5d";"CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1";"IC50";"'='";"56000.0";"nM";"4.25";"";"";"UO_0000065";"7.89";"0.16";"-0.85";"4.45";"0";"CHEMBL1799647";"Inhibition of human MMP1 by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795253";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"56000.0"
"CHEMBL1795862";"";"None";"494.64";"0";"4.11";"7";"CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"10.46";"0.21";"1.06";"5.97";"0";"CHEMBL1799647";"Inhibition of human MMP1 by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795253";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"6700.0"
"CHEMBL364643";"";"None";"480.56";"0";"2.98";"14";"CCCC[C@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3)cc2)[C@H]1C(=O)NO";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"11.52";"0.23";"2.56";"4.77";"0";"CHEMBL828503";"Inhibitory concentration against MMP-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"2900.0"
"CHEMBL74151";"";"None";"533.57";"2";"5.22";"19f";"O=CN(O)C(CSc1cccs1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"9.70";"0.21";"-0.05";"5.55";"0";"CHEMBL714553";"In vitro selective inhibition against matrix metalloprotease-1 (MMP-1) using a fluorimetric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135750";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"6700.0"
"CHEMBL234032";"";"None";"433.51";"0";"3.31";"16";"Cc1cc(Cc2ccc(C(=O)NC3(CC(=O)NO)CCOCC3)cc2)c2ccccc2n1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897383";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148859";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"5.0"
"CHEMBL233844";"";"None";"462.51";"0";"2.44";"15";"COC(=O)N1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)C1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897383";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148859";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"5.0"
"CHEMBL40237";"";"None";"400.52";"0";"3.84";"2h";"CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)c1nc(-c2ccccc2)c[nH]1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"16.90";"0.32";"2.93";"6.32";"0";"CHEMBL709097";"Inhibition of human fibroblast collagenase, matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149961";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"170.0"
"CHEMBL1365675";"AMITRAZ";"2.0";"293.41";"0";"4.87";"AMITRAZ";"Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL97382";"";"None";"391.53";"0";"1.06";"9b";"CCS(=O)(=O)N(C)C[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N1CCCCC1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"18.65";"0.38";"6.24";"6.82";"0";"CHEMBL709106";"Inhibition of HFC MMP-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132007";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"50.0"
"CHEMBL1515611";"BROMISOVALUM";"4.0";"223.07";"0";"0.60";"BROMISOVALUM";"CC(C)C(Br)C(=O)NC(N)=O";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1201195";"CEFMETAZOLE";"4.0";"471.55";"1";"-0.73";"CEFMETAZOLE";"CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL51638";"";"None";"246.35";"0";"1.79";"5";"COc1ccc(S(=O)(=O)CCCS)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL709091";"Inhibition of human recombinant matrix metalloprotease-1 (hMMP-1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131762";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"10000.0"
"CHEMBL279786";"BATIMASTAT";"2.0";"477.65";"0";"3.10";"2 (BB-94)";"CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO";"IC50";"'='";"0.99";"nM";"9.00";"";"";"UO_0000065";"18.85";"0.38";"5.90";"8.37";"0";"CHEMBL715384";"Inhibition of human Matrix metalloprotease-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144897";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.99"
"CHEMBL311304";"";"None";"327.40";"0";"2.09";"33";"COc1ccc(S(=O)(=O)C(C)(CC=C(C)C)C(=O)NO)cc1";"IC50";"'='";"239.0";"nM";"6.62";"";"";"UO_0000065";"20.22";"0.41";"4.53";"7.14";"0";"CHEMBL714636";"In vitro inhibition of matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145786";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"239.0"
"CHEMBL42739";"";"None";"365.41";"0";"2.11";"16";"COc1ccc(S(=O)(=O)C(CC(=O)NO)c2ccccc2)cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL872790";"Inhibitory activity against recombinant matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"10000.0"
"CHEMBL1933865";"";"None";"401.21";"0";"4.24";"4";"COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1I";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1936268";"Inhibition of human MMP1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1933027";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"100.0"
"CHEMBL1371684";"";"None";"272.37";"0";"3.27";"20, Q1";"Cc1ccc(CSc2nc(O)c3c(n2)CCC3)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1941964";"Inhibition of MMP1 expressed in Escherichia coli using triple-helical fTHP-15 as substrate after 4 hrs by FRET assay";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938243";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"40.0"
"CHEMBL541";"BENZOIC ACID";"-1.0";"122.12";"0";"1.38";"14";"O=C(O)c1ccccc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL469912";"PUROMYCIN";"2.0";"471.52";"1";"-0.79";"PUROMYCIN";"COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909196";"DRUGMATRIX: Peptidase, Matrix Metalloprotease-1 (MMP-1) enzyme inhibition (substrate: Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2)";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Rheumatoid synovial fibroblasts";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL183924";"";"None";"487.53";"0";"1.01";"3k";"CC#CCOc1ccc(S(=O)(=O)N2Cc3ccc(CO)cc3N(C(C)=O)CC2C(=O)NO)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"12.92";"0.25";"5.29";"4.62";"0";"CHEMBL827943";"In vitro inhibitory activity against matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137145";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"500.0"
